   2.5004000e-01	   5.0001900e+00	   1.2389753e+00	
   2.5004000e-01	   5.2501900e+00	   4.2161284e+00	
   2.5004000e-01	   5.5001800e+00	   4.6298385e+00	
   2.5004000e-01	   5.7501800e+00	   5.0435149e+00	
   2.5004000e-01	   6.0001700e+00	   4.1753522e+00	
   2.5004000e-01	   6.2501900e+00	   4.1618498e+00	
   2.5004000e-01	   6.5001700e+00	   5.0027388e+00	
   2.5004000e-01	   6.7501800e+00	   4.5619903e+00	
   2.5004000e-01	   7.0001500e+00	   3.6938276e+00	
   2.5004000e-01	   7.2501500e+00	   5.3892423e+00	
   2.5004000e-01	   7.5001900e+00	   5.8029188e+00	
   2.5004000e-01	   7.7501800e+00	   4.5076445e+00	
   2.5004000e-01	   8.0001600e+00	   5.7757459e+00	
   2.5004000e-01	   8.2501500e+00	   2.3442411e+00	
   2.5004000e-01	   8.5001500e+00	   4.8941144e+00	
   2.5004000e-01	   8.7501700e+00	   4.8806457e+00	
   2.5004000e-01	   9.0001800e+00	   5.7216019e+00	
   2.5004000e-01	   9.2502200e+00	   5.2809207e+00	
   2.5004000e-01	   9.5002400e+00	   4.4129262e+00	
   2.5004000e-01	   9.7502400e+00	   3.1176183e+00	
   2.5004000e-01	   1.0000230e+01	   1.8222767e+00	
   2.5004000e-01	   1.0250230e+01	   4.7993961e+00	
   2.5004000e-01	   1.0500190e+01	   8.6018551e-02	
   2.5004000e-01	   1.0750240e+01	   2.2088476e+00	
   2.5004000e-01	   1.1000230e+01	   5.1858997e+00	
   2.5004000e-01	   1.1250210e+01	   2.1816747e+00	
   2.5004000e-01	   1.1500220e+01	   4.3042346e+00	
   2.5004000e-01	   1.1750210e+01	   1.7272220e+00	
   2.5004000e-01	   1.2000210e+01	   3.8498156e+00	
   2.5004000e-01	   1.2250200e+01	   8.4548969e-01	
   2.5004000e-01	   1.2500250e+01	  -2.2403948e-02	
   2.5004000e-01	   1.2750200e+01	   3.3818606e+00	
   2.5004000e-01	   1.3000190e+01	   2.9409776e+00	
   2.5004000e-01	   1.3250210e+01	  -9.1773958e-01	
   2.5004000e-01	   1.3500200e+01	   1.6321337e+00	
   2.5004000e-01	   1.3750170e+01	   1.6185641e+00	
   2.5004000e-01	   1.4000190e+01	   1.6049608e+00	
   2.5004000e-01	   1.4250190e+01	   1.1642124e+00	
   2.5004000e-01	   1.4500210e+01	   2.9618419e-01	
   2.5004000e-01	   1.4750180e+01	  -3.5626003e+00	
   2.5004000e-01	   1.5000170e+01	  -2.2945325e+00	
   2.5004000e-01	   1.5250190e+01	  -2.3081022e+00	
   2.5004000e-01	   1.5500120e+01	  -7.4487931e+00	
   2.5004000e-01	   1.5750200e+01	  -4.4713710e+00	
   2.5004000e-01	   1.6000130e+01	  -9.1849504e+00	
   5.0008000e-01	   0.0000000e+00	  -8.1279382e+00	
   5.0008000e-01	   2.5016000e-01	  -7.2865784e+00	
   5.0008000e-01	   5.0015000e-01	  -3.4550004e+00	
   5.0008000e-01	   7.5019000e-01	  -6.0319121e+00	
   5.0008000e-01	   1.0001600e+00	  -3.0548600e+00	
   5.0008000e-01	   1.2502100e+00	  -1.7864222e+00	
   5.0008000e-01	   1.5002000e+00	  -3.0817974e+00	
   5.0008000e-01	   1.7502400e+00	  -5.3175594e-01	
   5.0008000e-01	   2.0001700e+00	  -5.6724805e+00	
   5.0008000e-01	   2.2502300e+00	  -1.4134210e+00	
   5.0008000e-01	   2.5001800e+00	  -2.2816510e+00	
   5.0008000e-01	   2.7501900e+00	  -4.0041714e+00	
   5.0008000e-01	   3.0001700e+00	   2.5471991e-01	
   5.0008000e-01	   3.2501900e+00	   6.6846365e-01	
   5.0008000e-01	   3.5001800e+00	  -1.4814374e+00	
   5.0008000e-01	   3.7502200e+00	   6.4135803e-01	
   5.0008000e-01	   4.0001700e+00	  -6.5405080e-01	
   5.0008000e-01	   4.2502100e+00	  -1.0948665e+00	
   5.0008000e-01	   4.5002000e+00	   1.8823201e+00	
   5.0008000e-01	   4.7502000e+00	   2.2960639e+00	
   5.0008000e-01	   5.0001900e+00	  -1.5628888e+00	
   5.0008000e-01	   5.2501900e+00	   3.5505620e+00	
   5.0008000e-01	   5.5001800e+00	   4.3915182e+00	
   5.0008000e-01	   5.7501800e+00	   5.2324407e+00	
   5.0008000e-01	   6.0001700e+00	   5.6460163e+00	
   5.0008000e-01	   6.2501900e+00	   2.2145452e+00	
   5.0008000e-01	   6.5001700e+00	   2.6281880e+00	
   5.0008000e-01	   6.7501800e+00	   3.0418645e+00	
   5.0008000e-01	   7.0001500e+00	   4.7371783e+00	
   5.0008000e-01	   7.2501500e+00	   6.0053470e+00	
   5.0008000e-01	   7.5001900e+00	   5.9918446e+00	
   5.0008000e-01	   7.7501800e+00	   2.9875859e+00	
   5.0008000e-01	   8.0001600e+00	   6.3919178e+00	
   5.0008000e-01	   8.2501500e+00	   2.9604130e+00	
   5.0008000e-01	   8.5001500e+00	   2.0922503e+00	
   5.0008000e-01	   8.7501700e+00	   2.0788489e+00	
   5.0008000e-01	   9.0001800e+00	   5.4832816e+00	
   5.0008000e-01	   9.2502200e+00	   5.0425332e+00	
   5.0008000e-01	   9.5002400e+00	   1.1838833e+00	
   5.0008000e-01	   9.7502400e+00	   2.4520183e+00	
   5.0008000e-01	   1.0000230e+01	   5.4291713e+00	
   5.0008000e-01	   1.0250230e+01	   5.4156017e+00	
   5.0008000e-01	   1.0500190e+01	   2.4111076e+00	
   5.0008000e-01	   1.0750240e+01	   5.3884960e+00	
   5.0008000e-01	   1.1000230e+01	   4.9475794e+00	
   5.0008000e-01	   1.1250210e+01	   4.9340098e+00	
   5.0008000e-01	   1.1500220e+01	   4.9204065e+00	
   5.0008000e-01	   1.1750210e+01	   4.9068032e+00	
   5.0008000e-01	   1.2000210e+01	   4.4659875e+00	
   5.0008000e-01	   1.2250200e+01	   2.3161538e+00	
   5.0008000e-01	   1.2500250e+01	   4.0117367e+00	
   5.0008000e-01	   1.2750200e+01	   4.4253123e+00	
   5.0008000e-01	   1.3000190e+01	   3.1299707e+00	
   5.0008000e-01	   1.3250210e+01	   3.5437144e+00	
   5.0008000e-01	   1.3500200e+01	   2.6755517e+00	
   5.0008000e-01	   1.3750170e+01	   1.8074899e+00	
   5.0008000e-01	   1.4000190e+01	   1.7938866e+00	
   5.0008000e-01	   1.4250190e+01	  -1.2103384e+00	
   5.0008000e-01	   1.4500210e+01	   9.1235609e-01	
   5.0008000e-01	   1.4750180e+01	   4.7143946e-01	
   5.0008000e-01	   1.5000170e+01	  -3.8146584e+00	
   5.0008000e-01	   1.5250190e+01	  -6.3917046e+00	
   5.0008000e-01	   1.5500120e+01	  -6.4054088e+00	
   5.0008000e-01	   1.5750200e+01	  -5.9915641e+00	
   5.0008000e-01	   1.6000130e+01	  -6.4325817e+00	
   7.5008000e-01	   0.0000000e+00	  -5.8029489e+00	
   7.5008000e-01	   2.5016000e-01	  -4.5344102e+00	
   7.5008000e-01	   5.0015000e-01	  -2.8390291e+00	
   7.5008000e-01	   7.5019000e-01	  -3.2797103e+00	
   7.5008000e-01	   1.0001600e+00	  -4.1478394e+00	
   7.5008000e-01	   1.2502100e+00	  -2.8794689e+00	
   7.5008000e-01	   1.5002000e+00	  -7.5680806e-01	
   7.5008000e-01	   1.7502400e+00	   1.3659873e+00	
   7.5008000e-01	   2.0001700e+00	  -2.9203123e+00	
   7.5008000e-01	   2.2502300e+00	  -3.7881387e+00	
   7.5008000e-01	   2.5001800e+00	  -3.8394140e-01	
   7.5008000e-01	   2.7501900e+00	  -2.1064281e+00	
   7.5008000e-01	   3.0001700e+00	   1.6165433e-02	
   7.5008000e-01	   3.2501900e+00	  -2.9879923e+00	
   7.5008000e-01	   3.5001800e+00	  -1.0940191e-02	
   7.5008000e-01	   3.7502200e+00	   2.1117879e+00	
   7.5008000e-01	   4.0001700e+00	   1.2436925e+00	
   7.5008000e-01	   4.2502100e+00	   1.2301228e+00	
   7.5008000e-01	   4.5002000e+00	   7.8934075e-01	
   7.5008000e-01	   4.7502000e+00	   2.4847555e+00	
   7.5008000e-01	   5.0001900e+00	  -9.4695107e-01	
   7.5008000e-01	   5.2501900e+00	   4.1665670e+00	
   7.5008000e-01	   5.5001800e+00	   2.4439793e+00	
   7.5008000e-01	   5.7501800e+00	   7.2149259e-01	
   7.5008000e-01	   6.0001700e+00	   4.1257908e+00	
   7.5008000e-01	   6.2501900e+00	   3.6850424e+00	
   7.5008000e-01	   6.5001700e+00	   3.6714391e+00	
   7.5008000e-01	   6.7501800e+00	   2.8033773e+00	
   7.5008000e-01	   7.0001500e+00	   2.3624606e+00	
   7.5008000e-01	   7.2501500e+00	   4.4851215e+00	
   7.5008000e-01	   7.5001900e+00	   6.6078496e+00	
   7.5008000e-01	   7.7501800e+00	   7.0215597e+00	
   7.5008000e-01	   8.0001600e+00	   4.4444462e+00	
   7.5008000e-01	   8.2501500e+00	   7.4215656e+00	
   7.5008000e-01	   8.5001500e+00	   6.5534701e+00	
   7.5008000e-01	   8.7501700e+00	   3.5493124e+00	
   7.5008000e-01	   9.0001800e+00	   5.6720405e+00	
   7.5008000e-01	   9.2502200e+00	   6.5130976e+00	
   7.5008000e-01	   9.5002400e+00	   6.9268414e+00	
   7.5008000e-01	   9.7502400e+00	   6.0587459e+00	
   7.5008000e-01	   1.0000230e+01	   6.4723551e+00	
   7.5008000e-01	   1.0250230e+01	   6.0315730e+00	
   7.5008000e-01	   1.0500190e+01	   6.0178352e+00	
   7.5008000e-01	   1.0750240e+01	   6.4316798e+00	
   7.5008000e-01	   1.1000230e+01	   5.1363383e+00	
   7.5008000e-01	   1.1250210e+01	   5.5500148e+00	
   7.5008000e-01	   1.1500220e+01	   4.6819193e+00	
   7.5008000e-01	   1.1750210e+01	   5.0955621e+00	
   7.5008000e-01	   1.2000210e+01	   5.0819252e+00	
   7.5008000e-01	   1.2250200e+01	   5.4955680e+00	
   7.5008000e-01	   1.2500250e+01	   4.6277080e+00	
   7.5008000e-01	   1.2750200e+01	   3.7595453e+00	
   7.5008000e-01	   1.3000190e+01	  -9.9306429e-02	
   7.5008000e-01	   1.3250210e+01	   3.3051600e+00	
   7.5008000e-01	   1.3500200e+01	   4.1459816e+00	
   7.5008000e-01	   1.3750170e+01	   2.4234612e+00	
   7.5008000e-01	   1.4000190e+01	  -5.8083105e-01	
   7.5008000e-01	   1.4250190e+01	   1.5418298e+00	
   7.5008000e-01	   1.4500210e+01	   1.9556072e+00	
   7.5008000e-01	   1.4750180e+01	   2.3295225e-01	
   7.5008000e-01	   1.5000170e+01	  -4.0531456e+00	
   7.5008000e-01	   1.5250190e+01	  -6.2029457e+00	
   7.5008000e-01	   1.5500120e+01	  -7.0711421e+00	
   7.5008000e-01	   1.5750200e+01	  -3.2392614e+00	
   7.5008000e-01	   1.6000130e+01	  -7.0982813e+00	
   1.0000000e+00	   0.0000000e+00	  -3.0510473e+00	
   1.0000000e+00	   2.5016000e-01	  -2.2096874e+00	
   1.0000000e+00	   5.0015000e-01	  -3.9323423e+00	
   1.0000000e+00	   7.5019000e-01	  -3.9457774e+00	
   1.0000000e+00	   1.0001600e+00	  -3.9594143e+00	
   1.0000000e+00	   1.2502100e+00	  -1.8364844e+00	
   1.0000000e+00	   1.5002000e+00	  -9.9562911e-01	
   1.0000000e+00	   1.7502400e+00	  -1.8635564e+00	
   1.0000000e+00	   2.0001700e+00	  -4.8680505e+00	
   1.0000000e+00	   2.2502300e+00	  -1.0362371e+00	
   1.0000000e+00	   2.5001800e+00	  -3.6134851e+00	
   1.0000000e+00	   2.7501900e+00	  -1.0635109e+00	
   1.0000000e+00	   3.0001700e+00	  -1.9316400e+00	
   1.0000000e+00	   3.2501900e+00	  -6.6333679e-01	
   1.0000000e+00	   3.5001800e+00	  -1.1043207e+00	
   1.0000000e+00	   3.7502200e+00	   1.4457881e+00	
   1.0000000e+00	   4.0001700e+00	   1.8593636e+00	
   1.0000000e+00	   4.2502100e+00	   2.2731073e+00	
   1.0000000e+00	   4.5002000e+00	  -7.3128585e-01	
   1.0000000e+00	   4.7502000e+00	   3.1004266e+00	
   1.0000000e+00	   5.0001900e+00	   9.5045835e-01	
   1.0000000e+00	   5.2501900e+00	   8.2531078e-02	
   1.0000000e+00	   5.5001800e+00	   4.9617390e-01	
   1.0000000e+00	   5.7501800e+00	   3.4733269e+00	
   1.0000000e+00	   6.0001700e+00	   1.3234259e+00	
   1.0000000e+00	   6.2501900e+00	   3.4462213e+00	
   1.0000000e+00	   6.5001700e+00	   4.2870430e+00	
   1.0000000e+00	   6.7501800e+00	   2.1373101e+00	
   1.0000000e+00	   7.0001500e+00	   2.1235723e+00	
   1.0000000e+00	   7.2501500e+00	   1.6828239e+00	
   1.0000000e+00	   7.5001900e+00	   4.6600442e+00	
   1.0000000e+00	   7.7501800e+00	   5.0736870e+00	
   1.0000000e+00	   8.0001600e+00	   4.6328713e+00	
   1.0000000e+00	   8.2501500e+00	   4.1920219e+00	
   1.0000000e+00	   8.5001500e+00	   2.8966803e+00	
   1.0000000e+00	   8.7501700e+00	   5.0194085e+00	
   1.0000000e+00	   9.0001800e+00	   2.8696756e+00	
   1.0000000e+00	   9.2502200e+00	   4.9926056e+00	
   1.0000000e+00	   9.5002400e+00	   1.9882460e+00	
   1.0000000e+00	   9.7502400e+00	   2.4019561e+00	
   1.0000000e+00	   1.0000230e+01	   7.0880262e+00	
   1.0000000e+00	   1.0250230e+01	   4.0838012e+00	
   1.0000000e+00	   1.0500190e+01	   7.0607524e+00	
   1.0000000e+00	   1.0750240e+01	   2.3477112e+00	
   1.0000000e+00	   1.1000230e+01	   6.1792555e+00	
   1.0000000e+00	   1.1250210e+01	   5.7384398e+00	
   1.0000000e+00	   1.1500220e+01	   5.7248365e+00	
   1.0000000e+00	   1.1750210e+01	   3.1477567e+00	
   1.0000000e+00	   1.2000210e+01	   3.9886793e+00	
   1.0000000e+00	   1.2250200e+01	   2.2660916e+00	
   1.0000000e+00	   1.2500250e+01	   4.8161331e+00	
   1.0000000e+00	   1.2750200e+01	   3.9479704e+00	
   1.0000000e+00	   1.3000190e+01	   4.3615796e+00	
   1.0000000e+00	   1.3250210e+01	   3.0664062e+00	
   1.0000000e+00	   1.3500200e+01	   3.4799145e+00	
   1.0000000e+00	   1.3750170e+01	   2.6118190e+00	
   1.0000000e+00	   1.4000190e+01	   3.0255628e+00	
   1.0000000e+00	   1.4250190e+01	   2.5848143e+00	
   1.0000000e+00	   1.4500210e+01	  -1.7012499e+00	
   1.0000000e+00	   1.4750180e+01	   1.2758695e+00	
   1.0000000e+00	   1.5000170e+01	  -1.3012440e+00	
   1.0000000e+00	   1.5250190e+01	  -4.6025415e-01	
   1.0000000e+00	   1.5500120e+01	  -2.1830100e+00	
   1.0000000e+00	   1.5750200e+01	  -6.8960512e+00	
   1.0000000e+00	   1.6000130e+01	  -3.9191336e+00	
   1.2500400e+00	   0.0000000e+00	  -5.8528441e+00	
   1.2500400e+00	   2.5016000e-01	  -5.0114843e+00	
   1.2500400e+00	   5.0015000e-01	  -5.0251212e+00	
   1.2500400e+00	   7.5019000e-01	  -7.6609532e-01	
   1.2500400e+00	   1.0001600e+00	  -3.5251976e-01	
   1.2500400e+00	   1.2502100e+00	  -3.6588757e-01	
   1.2500400e+00	   1.5002000e+00	   9.0234835e-01	
   1.2500400e+00	   1.7502400e+00	   8.8877872e-01	
   1.2500400e+00	   2.0001700e+00	  -8.3390983e-01	
   1.2500400e+00	   2.2502300e+00	  -3.8380676e+00	
   1.2500400e+00	   2.5001800e+00	  -5.1335100e+00	
   1.2500400e+00	   2.7501900e+00	   8.3439929e-01	
   1.2500400e+00	   3.0001700e+00	   1.6752546e+00	
   1.2500400e+00	   3.2501900e+00	   8.0732730e-01	
   1.2500400e+00	   3.5001800e+00	   1.2208356e+00	
   1.2500400e+00	   3.7502200e+00	   1.2074005e+00	
   1.2500400e+00	   4.0001700e+00	   2.9027143e+00	
   1.2500400e+00	   4.2502100e+00	   2.4619659e+00	
   1.2500400e+00	   4.5002000e+00	  -1.8240983e+00	
   1.2500400e+00	   4.7502000e+00	   2.4349275e+00	
   1.2500400e+00	   5.0001900e+00	   2.4211897e+00	
   1.2500400e+00	   5.2501900e+00	   3.6893584e+00	
   1.2500400e+00	   5.5001800e+00	   4.1030685e+00	
   1.2500400e+00	   5.7501800e+00	   1.0987762e+00	
   1.2500400e+00	   6.0001700e+00	   2.3668439e+00	
   1.2500400e+00	   6.2501900e+00	   4.4895720e+00	
   1.2500400e+00	   6.5001700e+00	   1.4853134e+00	
   1.2500400e+00	   6.7501800e+00	   6.1725156e-01	
   1.2500400e+00	   7.0001500e+00	   6.1577130e+00	
   1.2500400e+00	   7.2501500e+00	   1.8717497e+00	
   1.2500400e+00	   7.5001900e+00	   1.4310012e+00	
   1.2500400e+00	   7.7501800e+00	   2.6991362e+00	
   1.2500400e+00	   8.0001600e+00	   7.3852736e+00	
   1.2500400e+00	   8.2501500e+00	   3.9537016e+00	
   1.2500400e+00	   8.5001500e+00	   3.5127850e+00	
   1.2500400e+00	   8.7501700e+00	   4.3538421e+00	
   1.2500400e+00	   9.0001800e+00	   3.9130936e+00	
   1.2500400e+00	   9.2502200e+00	   1.3362493e+00	
   1.2500400e+00	   9.5002400e+00	   5.1678945e+00	
   1.2500400e+00	   9.7502400e+00	   5.1543585e+00	
   1.2500400e+00	   1.0000230e+01	   6.8497059e+00	
   1.2500400e+00	   1.0250230e+01	   5.9817114e+00	
   1.2500400e+00	   1.0500190e+01	   7.2496782e+00	
   1.2500400e+00	   1.0750240e+01	   6.8090307e+00	
   1.2500400e+00	   1.1000230e+01	   6.7953602e+00	
   1.2500400e+00	   1.1250210e+01	   6.7818578e+00	
   1.2500400e+00	   1.1500220e+01	   5.4865162e+00	
   1.2500400e+00	   1.1750210e+01	   5.9001591e+00	
   1.2500400e+00	   1.2000210e+01	   2.4685534e+00	
   1.2500400e+00	   1.2250200e+01	   2.4549501e+00	
   1.2500400e+00	   1.2500250e+01	   5.4323050e+00	
   1.2500400e+00	   1.2750200e+01	   4.5641759e+00	
   1.2500400e+00	   1.3000190e+01	   4.1232593e+00	
   1.2500400e+00	   1.3250210e+01	   3.6825781e+00	
   1.2500400e+00	   1.3500200e+01	   4.0960864e+00	
   1.2500400e+00	   1.3750170e+01	   3.2279909e+00	
   1.2500400e+00	   1.4000190e+01	  -2.0348019e-01	
   1.2500400e+00	   1.4250190e+01	   1.9191806e+00	
   1.2500400e+00	   1.4500210e+01	   2.3328907e+00	
   1.2500400e+00	   1.4750180e+01	   1.0375828e+00	
   1.2500400e+00	   1.5000170e+01	  -1.5395643e+00	
   1.2500400e+00	   1.5250190e+01	   1.0103427e+00	
   1.2500400e+00	   1.5500120e+01	  -3.2758897e+00	
   1.2500400e+00	   1.5750200e+01	  -4.9982083e+00	
   1.2500400e+00	   1.6000130e+01	  -5.0119797e+00	
   1.5000400e+00	   0.0000000e+00	  -3.5278547e+00	
   1.5000400e+00	   2.5016000e-01	  -2.6865622e+00	
   1.5000400e+00	   5.0015000e-01	  -5.6908881e+00	
   1.5000400e+00	   7.5019000e-01	  -3.1408466e+00	
   1.5000400e+00	   1.0001600e+00	  -1.0182531e+00	
   1.5000400e+00	   1.2502100e+00	  -1.7712869e-01	
   1.5000400e+00	   1.5002000e+00	   1.0910400e+00	
   1.5000400e+00	   1.7502400e+00	  -1.4859390e+00	
   1.5000400e+00	   2.0001700e+00	  -1.4997104e+00	
   1.5000400e+00	   2.2502300e+00	   6.2315225e-01	
   1.5000400e+00	   2.5001800e+00	  -1.0995699e+00	
   1.5000400e+00	   2.7501900e+00	  -6.8582620e-01	
   1.5000400e+00	   3.0001700e+00	   1.8640135e+00	
   1.5000400e+00	   3.2501900e+00	  -2.8565209e-01	
   1.5000400e+00	   3.5001800e+00	   1.8368406e+00	
   1.5000400e+00	   3.7502200e+00	   3.1051438e+00	
   1.5000400e+00	   4.0001700e+00	  -2.8899721e+00	
   1.5000400e+00	   4.2502100e+00	   8.7248202e-02	
   1.5000400e+00	   4.5002000e+00	   3.0643676e+00	
   1.5000400e+00	   4.7502000e+00	   1.3419481e+00	
   1.5000400e+00	   5.0001900e+00	   3.4643735e+00	
   1.5000400e+00	   5.2501900e+00	   4.6021577e-01	
   1.5000400e+00	   5.5001800e+00	   4.2917601e+00	
   1.5000400e+00	   5.7501800e+00	   3.8510116e+00	
   1.5000400e+00	   6.0001700e+00	   4.6919005e+00	
   1.5000400e+00	   6.2501900e+00	   2.5421004e+00	
   1.5000400e+00	   6.5001700e+00	   1.2467589e+00	
   1.5000400e+00	   6.7501800e+00	   5.9329636e+00	
   1.5000400e+00	   7.0001500e+00	   2.9285031e+00	
   1.5000400e+00	   7.2501500e+00	   5.4784773e+00	
   1.5000400e+00	   7.5001900e+00	   3.3287108e+00	
   1.5000400e+00	   7.7501800e+00	   2.8878951e+00	
   1.5000400e+00	   8.0001600e+00	   4.1560638e+00	
   1.5000400e+00	   8.2501500e+00	   5.8514449e+00	
   1.5000400e+00	   8.5001500e+00	   4.5560361e+00	
   1.5000400e+00	   8.7501700e+00	   2.8336839e+00	
   1.5000400e+00	   9.0001800e+00	   2.8201142e+00	
   1.5000400e+00	   9.2502200e+00	   1.9522542e+00	
   1.5000400e+00	   9.5002400e+00	   4.5021612e+00	
   1.5000400e+00	   9.7502400e+00	   3.6340657e+00	
   1.5000400e+00	   1.0000230e+01	   4.4749883e+00	
   1.5000400e+00	   1.0250230e+01	   1.4707296e+00	
   1.5000400e+00	   1.0500190e+01	   4.8749606e+00	
   1.5000400e+00	   1.0750240e+01	   7.4250357e+00	
   1.5000400e+00	   1.1000230e+01	   7.4113651e+00	
   1.5000400e+00	   1.1250210e+01	   6.1161245e+00	
   1.5000400e+00	   1.1500220e+01	   6.5297000e+00	
   1.5000400e+00	   1.1750210e+01	   3.9527548e+00	
   1.5000400e+00	   1.2000210e+01	   6.9297732e+00	
   1.5000400e+00	   1.2250200e+01	   6.0617451e+00	
   1.5000400e+00	   1.2500250e+01	   5.6210639e+00	
   1.5000400e+00	   1.2750200e+01	   5.3227761e-02	
   1.5000400e+00	   1.3000190e+01	   6.0210025e+00	
   1.5000400e+00	   1.3250210e+01	   2.1623526e+00	
   1.5000400e+00	   1.3500200e+01	   1.7213687e+00	
   1.5000400e+00	   1.3750170e+01	   2.1350115e+00	
   1.5000400e+00	   1.4000190e+01	   2.9760014e+00	
